"isolate.id" "sseqid" "pident" "qcovs" "length" "mismatch" "gapopen" "qstart" "qend" "sstart" "send" "evalue" "bitscore" "overrule" "sample.id" "medium" "temp" "oxygen" "relab"
"162" "AXB_046.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 39 435 0 0 327 761 1 435 0 804 0 "A7" "columbia" 37 "aerobic" 0
"163" "AXB_047.27F" "f04ede14e4d3c5d56b0532fa456e0857" 100 56 435 0 0 310 744 1 435 0 804 0 "B2" "columbia" 37 "aerobic" 0
"164" "AXB_048.27F" "0dce57348bcb8c7c35bc6814347f1eb6" 100 40 435 0 0 314 748 1 435 0 804 0 "B2" "columbia" 37 "aerobic" 0
"165" "AXB_049.27F" "f04ede14e4d3c5d56b0532fa456e0857" 99.54 46 435 2 0 312 746 1 435 0 793 0 "C5" "columbia" 37 "aerobic" 0
"166" "AXB_050.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 39 435 0 0 315 749 1 435 0 804 0 "D1" "columbia" 37 "aerobic" 0.0436060754532092
"167" "AXB_054.27F" "f04ede14e4d3c5d56b0532fa456e0857" 99.54 41 435 2 0 310 744 1 435 0 793 0 "D3" "columbia" 37 "aerobic" 0
"168" "AXB_055.27F" "4e85420ca036b02352c410d07546f5bc" 100 38 435 0 0 304 738 1 435 0 804 0 "D8" "columbia" 37 "aerobic" 0.00196078431372549
"169" "AXB_055a.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 39 435 0 0 315 749 1 435 0 804 0 "A8" "columbia" 37 "aerobic" 0.651438240270728
"170" "AXB_056.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 316 750 1 435 0 804 0 "A2" "columbia" 37 "aerobic" 0.0327206624924258
"171" "AXB_058.27F" "310c0d37ee1c2f66778bd223b1352a3b" 99.54 41 435 2 0 305 739 1 435 0 793 0 "B7" "columbia" 37 "aerobic" NA
"172" "AXB_060.27F" "a3750812d0075ad564da5386c9d753e9" 100 38 436 0 0 314 749 1 436 0 806 0 "C8" "columbia" 37 "aerobic" 0
"173" "AXB_062.27F" "ec4c96450c8cc16054c510a78cb83ec7" 99.089 45 439 0 4 315 753 1 435 0 785 0 "D2" "columbia" 37 "aerobic" 0.471774193548387
"174" "AXB_063.27F" "795ba275253acc22d470377ca311f8b0" 100 40 436 0 0 298 733 1 436 0 806 0 "D2" "columbia" 37 "aerobic" 0
"175" "AXB_064.27F" "b8f1647a9a2597e71b4917a801a0bf95" 100 41 435 0 0 299 733 1 435 0 804 0 "D2" "columbia" 37 "aerobic" 0
"176" "AXB_065.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 315 749 1 435 0 804 0 "D5" "columbia" 37 "aerobic" 0.947368421052632
"177" "AXB_066.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 39 435 0 0 312 746 1 435 0 804 0 "D6" "columbia" 37 "aerobic" 0.764705882352941
"178" "AXB_068.27F" "1e09d161e137e30cc927a1d66bb7c8c7" 100 40 436 0 0 299 734 1 436 0 806 0 "D8" "columbia" 37 "aerobic" 0
"179" "AXB_069.27F" "845e391619076c7e559c8e92f09bf7c6" 99.771 40 436 1 0 298 733 1 436 0 800 0 "D8" "columbia" 37 "aerobic" 0
"180" "AXB_070.27F" "472005d34803ac3989de981181c27b4f" 100 41 435 0 0 300 734 1 435 0 804 0 "D8" "columbia" 37 "aerobic" 0
"181" "AXB_071.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 37 435 0 0 315 749 1 435 0 804 0 "A3" "columbia" 37 "aerobic" 0.483221476510067
"182" "AXB_072.27F" "855f6d2dc84214e67150b2581a82aef4" 99.77 47 435 1 0 215 649 1 435 0 798 0 "A4" "columbia" 37 "aerobic" 0.0174418604651163
"183" "AXB_073.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 316 750 1 435 0 804 0 "A5" "columbia" 37 "aerobic" 0.791744840525328
"184" "AXB_074.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 315 749 1 435 0 804 0 "A7" "columbia" 37 "aerobic" 0.323004694835681
"185" "AXB_076.27F" "f6c0e8aaaf1716abc67c1614799b6d31" 100 41 435 0 0 300 734 1 435 0 804 0 "B6" "columbia" 37 "aerobic" 0.00704753336332284
"186" "AXB_077.27F" "310c0d37ee1c2f66778bd223b1352a3b" 99.54 39 435 2 0 307 741 1 435 0 793 0 "B7" "columbia" 37 "aerobic" NA
"187" "AXB_078.27F" "4c00a960ac2926363deac2df501f02b3" 100 39 435 0 0 318 752 1 435 0 804 0 "C5" "columbia" 37 "aerobic" 0.00140449438202247
"188" "AXB_079.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 37 435 0 0 315 749 1 435 0 804 0 "C7" "columbia" 37 "aerobic" NA
"189" "AXB_081.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 313 747 1 435 0 804 0 "D1" "columbia" 37 "aerobic" 0.0436060754532092
"190" "AXB_083.27F" "767a544a2bebe50a9132e182ed716ec6" 100 39 436 0 0 322 757 1 436 0 806 0 "D3" "columbia" 37 "aerobic" 0.0176470588235294
"191" "AXB_084.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 38 435 0 0 326 760 1 435 0 804 0 "D3" "columbia" 37 "aerobic" 0.0725490196078431
"192" "AXB_085.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 316 750 1 435 0 804 0 "D5" "columbia" 37 "aerobic" 0.947368421052632
"193" "AXB_086.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 313 747 1 435 0 804 0 "D5" "columbia" 37 "aerobic" 0.947368421052632
"194" "AXB_087.27F" "b81d9d08f27a4a2df82ac173d5b2e308" 99.08 41 435 4 0 314 748 435 1 0 782 0 "D6" "columbia" 37 "aerobic" 0
"195" "AXB_088.27F" "9dc31f8ad7cb1b85e043f189f28dff1e" 100 41 435 0 0 301 735 1 435 0 804 0 "D8" "columbia" 37 "aerobic" 0
"196" "AXB_088a.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 314 748 1 435 0 804 0 "A8" "columbia" 37 "aerobic" 0.651438240270728
"197" "AXB_088b.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 314 748 1 435 0 804 0 "A8" "columbia" 37 "aerobic" 0.651438240270728
"198" "AXB_088c.27F" "0dce57348bcb8c7c35bc6814347f1eb6" 100 40 435 0 0 311 745 1 435 0 804 0 "B2" "columbia" 37 "aerobic" 0
"199" "AXB_088d.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 315 749 1 435 0 804 0 "A5" "columbia" 37 "aerobic" 0.791744840525328
"200" "AXB_088e.27F" "6f8aeb4c81f4192073ab02aca87944af" 100 40 435 0 0 337 771 1 435 0 804 0 "A3" "columbia" 37 "aerobic" 0.00118436636399526
"201" "AXB_089.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 314 748 1 435 0 804 0 "A2" "columbia" 37 "aerobic" 0.0327206624924258
"202" "AXB_090.27F" "6f8aeb4c81f4192073ab02aca87944af" 99.77 41 435 1 0 334 768 1 435 0 798 0 "B6" "columbia" 37 "aerobic" 0.0103463787674314
"203" "AXB_091.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 39 435 0 0 315 749 1 435 0 804 0 "D7" "columbia" 37 "aerobic" 0.389880952380952
"204" "AXB_092.27F" "dfd3cafd245b194c0c4e0d3930889c77" 100 37 410 0 0 273 682 1 410 0 758 0 "D8" "columbia" 37 "aerobic" 0
"205" "AXB_093.27F" "83918a255a9e44e2ae8d9961bfbeb58a" 100 40 435 0 0 314 748 1 435 0 804 0 "D8" "columbia" 37 "aerobic" 0.00196078431372549
"206" "AXB_094.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 313 747 1 435 0 804 0 "D8" "columbia" 37 "aerobic" 0.870588235294118
"207" "AXB_095.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 44 435 0 0 316 750 1 435 0 804 0 "D8" "columbia" 37 "aerobic" 0.870588235294118
"208" "AXB_097.27F" "df2d1ac3c24f7cc6ce91fef3def27735" 99.771 40 436 1 0 313 748 1 436 0 800 0 "B2" "columbia" 37 "aerobic" 0
"209" "AXB_098.27F" "df2d1ac3c24f7cc6ce91fef3def27735" 99.771 40 436 1 0 307 742 1 436 0 800 0 "B2" "columbia" 37 "aerobic" 0
"210" "AXB_099.27F" "79c11b1bca02b911edf3a4f918e4ee33" 95.385 41 455 16 3 297 748 1 453 0 719 0 "B2" "columbia" 37 "aerobic" 0
"211" "AXB_100.27F" "a3750812d0075ad564da5386c9d753e9" 100 39 436 0 0 314 749 1 436 0 806 0 "B7" "columbia" 37 "aerobic" NA
"212" "AXB_101.27F" "a3750812d0075ad564da5386c9d753e9" 100 40 436 0 0 313 748 1 436 0 806 0 "B7" "columbia" 37 "aerobic" NA
"213" "AXB_102.27F" "a3750812d0075ad564da5386c9d753e9" 100 40 436 0 0 313 748 1 436 0 806 0 "C5" "columbia" 37 "aerobic" 0
"214" "AXB_106.27F" "f04ede14e4d3c5d56b0532fa456e0857" 99.54 40 435 2 0 310 744 1 435 0 793 0 "D3" "columbia" 37 "aerobic" 0
"215" "AXB_107.27F" "a3750812d0075ad564da5386c9d753e9" 100 39 436 0 0 311 746 1 436 0 806 0 "D3" "columbia" 37 "aerobic" 0
"216" "AXB_111.27F" "a3750812d0075ad564da5386c9d753e9" 100 41 436 0 0 314 749 1 436 0 806 0 "B2" "columbia" 37 "aerobic" 0
"217" "AXB_112.27F" "f6c0e8aaaf1716abc67c1614799b6d31" 100 37 435 0 0 302 736 1 435 0 804 0 "B6" "columbia" 37 "aerobic" 0.00704753336332284
"218" "AXB_113.27F" "4c13c395e4bd38a9b63d32014f6d618c" 100 43 436 0 0 301 736 1 436 0 806 0 "B6" "columbia" 37 "aerobic" 0
"219" "AXB_114.27F" "1246fffc244c74ee317844af59a95554" 99.771 47 436 1 0 314 749 1 436 0 800 0 "C5" "columbia" 37 "aerobic" 0
"220" "AXB_115.27F" "1246fffc244c74ee317844af59a95554" 100 46 436 0 0 312 747 1 436 0 806 0 "C8" "columbia" 37 "aerobic" 0
"221" "AXB_116.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 315 749 1 435 0 804 0 "D6" "columbia" 37 "aerobic" 0.764705882352941
"222" "AXB_117.27F" "9dc31f8ad7cb1b85e043f189f28dff1e" 100 40 435 0 0 299 733 1 435 0 804 0 "D8" "columbia" 37 "aerobic" 0
"223" "AXB_118.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 39 435 0 0 325 759 1 435 0 804 0 "D3" "columbia" 37 "aerobic" 0.0725490196078431
"224" "AXB_119.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 37 435 0 0 324 758 1 435 0 804 0 "D3" "columbia" 37 "aerobic" 0.0725490196078431
"225" "AXB_121.27F" "313813978723450f85bd1aa0f78aab81" 100 38 435 0 0 312 746 1 435 0 804 0 "D4" "columbia" 37 "aerobic" 0.00175746924428822
"226" "AXB_122.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 39 435 0 0 328 762 1 435 0 804 0 "D3" "columbia" 37 "aerobic" 0.0725490196078431
"227" "AXB_123.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 39 435 0 0 326 760 1 435 0 804 0 "D3" "columbia" 37 "aerobic" 0.0725490196078431
"228" "AXBH_001.27F" "0da79289138ccfeec98e3a9252f751b2" 99.54 40 435 2 0 313 747 1 435 0 793 0 "C1" "bhi" 37 "aerobic" 0.0096051227321238
"229" "AXBH_002.27F" "a3750812d0075ad564da5386c9d753e9" 100 40 436 0 0 315 750 1 436 0 806 0 "C2" "bhi" 37 "aerobic" NA
"230" "AXBH_003.27F" "1246fffc244c74ee317844af59a95554" 100 40 436 0 0 314 749 1 436 0 806 0 "C2" "bhi" 37 "aerobic" NA
"231" "AXBH_006.27F" "a3750812d0075ad564da5386c9d753e9" 100 41 436 0 0 311 746 1 436 0 806 0 "C3" "bhi" 37 "aerobic" 0.000853242320819113
"232" "AXBH_007.27F" "df2d1ac3c24f7cc6ce91fef3def27735" 100 41 436 0 0 310 745 1 436 0 806 0 "C3" "bhi" 37 "aerobic" 0.00255972696245734
"233" "AXBH_008.27F" "a3750812d0075ad564da5386c9d753e9" 100 40 436 0 0 311 746 1 436 0 806 0 "C4" "bhi" 37 "aerobic" NA
"234" "AXBH_010.27F" "a3750812d0075ad564da5386c9d753e9" 99.771 38 436 1 0 313 748 1 436 0 800 0 "C4" "bhi" 37 "aerobic" NA
"235" "AXBH_011.27F" "a3750812d0075ad564da5386c9d753e9" 100 53 436 0 0 312 747 1 436 0 806 0 "C5" "bhi" 37 "aerobic" 0
"236" "AXBH_012.27F" "1246fffc244c74ee317844af59a95554" 100 41 436 0 0 313 748 1 436 0 806 0 "C5" "bhi" 37 "aerobic" 0
"237" "AXBH_014.27F" "1246fffc244c74ee317844af59a95554" 100 40 436 0 0 315 750 1 436 0 806 0 "C5" "bhi" 37 "aerobic" 0
"238" "AXBH_015.27F" "f04ede14e4d3c5d56b0532fa456e0857" 99.54 41 435 2 0 304 738 1 435 0 793 0 "C5" "bhi" 37 "aerobic" 0
"239" "AXBH_016.27F" "1246fffc244c74ee317844af59a95554" 100 40 436 0 0 312 747 1 436 0 806 0 "C6" "bhi" 37 "aerobic" 0
"240" "AXBH_017.27F" "7b6ab538015154de4c2effe45c61830e" 100 49 303 0 0 312 614 1 303 5.42e-161 560 0 "C6" "bhi" 37 "aerobic" 0
"241" "AXBH_018.27F" "4e170e518872b0d06f9d8370cc1a069c" 99.771 52 436 1 0 312 747 1 436 0 800 0 "C6" "bhi" 37 "aerobic" 0
"242" "AXBH_019.27F" "df2d1ac3c24f7cc6ce91fef3def27735" 100 41 436 0 0 310 745 1 436 0 806 0 "C7" "bhi" 37 "aerobic" NA
"243" "AXBH_020.27F" "ec4c96450c8cc16054c510a78cb83ec7" 99.771 40 436 0 1 316 751 1 435 0 798 0 "C7" "bhi" 37 "aerobic" NA
"244" "AXBH_021.27F" "f04ede14e4d3c5d56b0532fa456e0857" 99.54 39 435 2 0 313 747 1 435 0 793 0 "C7" "bhi" 37 "aerobic" NA
"245" "AXBH_022.27F" "a3750812d0075ad564da5386c9d753e9" 100 39 436 0 0 312 747 1 436 0 806 0 "C8" "bhi" 37 "aerobic" 0
"246" "AXBH_025.27F" "1246fffc244c74ee317844af59a95554" 100 46 436 0 0 310 745 1 436 0 806 0 "B3" "bhi" 37 "aerobic" 0
"247" "AXBH_026.27F" "a3750812d0075ad564da5386c9d753e9" 100 42 436 0 0 310 745 1 436 0 806 0 "B3" "bhi" 37 "aerobic" 0
"248" "AXBH_027.27F" "a3750812d0075ad564da5386c9d753e9" 100 40 436 0 0 307 742 1 436 0 806 0 "B3" "bhi" 37 "aerobic" 0
"249" "AXBH_028.27F" "f6c0e8aaaf1716abc67c1614799b6d31" 100 40 435 0 0 300 734 1 435 0 804 0 "B6" "bhi" 37 "aerobic" 0.00704753336332284
"250" "AXBH_030.27F" "7a824f98caa72189c2b78847f3fa8914" 99.77 39 435 1 0 314 748 1 435 0 798 0 "B6" "bhi" 37 "aerobic" 0
"251" "AXBH_031.27F" "855f6d2dc84214e67150b2581a82aef4" 100 40 435 0 0 319 753 1 435 0 804 0 "A1" "bhi" 37 "aerobic" 0.00121285627653123
"252" "AXBH_032.27F" "83918a255a9e44e2ae8d9961bfbeb58a" 100 38 435 0 0 315 749 1 435 0 804 0 "A1" "bhi" 37 "aerobic" 0.0339599757428745
"253" "AXBH_033.27F" "126b7a92d0fba2d032841f21bdbf017b" 100 39 435 0 0 324 758 1 435 0 804 0 "A1" "bhi" 37 "aerobic" 0.00141499898928644
"254" "AXBH_034.27F" "83918a255a9e44e2ae8d9961bfbeb58a" 100 39 435 0 0 315 749 1 435 0 804 0 "A1" "bhi" 37 "aerobic" 0.0339599757428745
"255" "AXBH_035.27F" "6cdaf3e49f02c00139ace67d70cd54df" 100 39 436 0 0 324 759 1 436 0 806 0 "A1" "bhi" 37 "aerobic" 0
"256" "AXBH_036.27F" "a6672cee90f3d05c289f8af6e5541a20" 100 40 435 0 0 319 753 1 435 0 804 0 "A1" "bhi" 37 "aerobic" 0.00485142510612492
"257" "AXBH_037.27F" "855f6d2dc84214e67150b2581a82aef4" 100 39 435 0 0 320 754 1 435 0 804 0 "A1" "bhi" 37 "aerobic" 0.00121285627653123
"258" "AXBH_041.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 314 748 1 435 0 804 0 "A5" "bhi" 37 "aerobic" 0.791744840525328
"259" "AXBH_042.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 39 435 0 0 324 758 1 435 0 804 0 "A7" "bhi" 37 "aerobic" 0
"260" "AXBH_043.27F" "f04ede14e4d3c5d56b0532fa456e0857" 99.752 57 403 1 0 311 713 1 403 0 739 0 "B2" "bhi" 37 "aerobic" 0
"261" "AXBH_046.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 314 748 1 435 0 804 0 "D5" "bhi" 37 "aerobic" 0.947368421052632
"262" "AXBH_048.27F" "4e85420ca036b02352c410d07546f5bc" 100 38 435 0 0 303 737 1 435 0 804 0 "D8" "bhi" 37 "aerobic" 0.00196078431372549
"263" "AXBH_049.27F" "4e85420ca036b02352c410d07546f5bc" 100 41 435 0 0 302 736 1 435 0 804 0 "D8" "bhi" 37 "aerobic" 0.00196078431372549
"264" "AXBH_049a.27F" "7cac62d46d0f738d04ac197e55ab15ef" 98.99 39 198 2 0 309 506 1 198 2.26e-99 355 0 "A8" "bhi" 37 "aerobic" 0
"265" "AXBH_050.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 315 749 1 435 0 804 0 "A2" "bhi" 37 "aerobic" 0.0327206624924258
"266" "AXBH_053.27F" "472005d34803ac3989de981181c27b4f" 100 41 435 0 0 300 734 1 435 0 804 0 "D5" "bhi" 37 "aerobic" 0
"267" "AXBH_056.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 317 751 1 435 0 804 0 "D5" "bhi" 37 "aerobic" 0.947368421052632
"268" "AXBH_057a.27F" "f04ede14e4d3c5d56b0532fa456e0857" 99.54 49 435 2 0 315 749 1 435 0 793 0 "A8" "bhi" 37 "aerobic" 0
"269" "AXBH_058.27F" "855f6d2dc84214e67150b2581a82aef4" 100 39 435 0 0 319 753 1 435 0 804 0 "A4" "bhi" 37 "aerobic" 0.0174418604651163
"270" "AXBH_061.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 314 748 1 435 0 804 0 "A7" "bhi" 37 "aerobic" 0.323004694835681
"271" "AXBH_062.27F" "f6c0e8aaaf1716abc67c1614799b6d31" 100 38 435 0 0 301 735 1 435 0 804 0 "B6" "bhi" 37 "aerobic" 0.00704753336332284
"272" "AXBH_063.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 313 747 1 435 0 804 0 "D1" "bhi" 37 "aerobic" 0.0436060754532092
"273" "AXBH_065.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 316 750 1 435 0 804 0 "D6" "bhi" 37 "aerobic" 0.764705882352941
"274" "AXBH_066.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 37 435 0 0 322 756 1 435 0 804 0 "D6" "bhi" 37 "aerobic" 0
"275" "AXBH_069.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 40 435 0 0 325 759 1 435 0 804 0 "A2" "bhi" 37 "aerobic" 0
"276" "AXBH_074.27F" "a3750812d0075ad564da5386c9d753e9" 100 43 436 0 0 309 744 1 436 0 806 0 "D5" "bhi" 37 "aerobic" 0
"277" "AXBH_075.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 39 435 0 0 315 749 1 435 0 804 0 "D8" "bhi" 37 "aerobic" 0.870588235294118
"278" "AXBH_076.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 41 435 0 0 315 749 1 435 0 804 0 "D8" "bhi" 37 "aerobic" 0.870588235294118
"279" "AXBH_077.27F" "d6bd1f73310c77d98166642e526b6c11" 100 38 435 0 0 310 744 1 435 0 804 0 "D8" "bhi" 37 "aerobic" 0
"280" "AXBH_079.27F" "79c11b1bca02b911edf3a4f918e4ee33" 95.385 42 455 16 3 297 748 1 453 0 719 0 "A7" "bhi" 37 "aerobic" 0
"281" "AXBH_081.27F" "a3750812d0075ad564da5386c9d753e9" 100 41 436 0 0 313 748 1 436 0 806 0 "B7" "bhi" 37 "aerobic" NA
"282" "AXBH_082.27F" "a3750812d0075ad564da5386c9d753e9" 100 42 436 0 0 313 748 1 436 0 806 0 "B7" "bhi" 37 "aerobic" NA
"283" "AXBH_084.27F" "a3750812d0075ad564da5386c9d753e9" 100 45 436 0 0 313 748 1 436 0 806 0 "C5" "bhi" 37 "aerobic" 0
"284" "AXBH_085.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 313 747 1 435 0 804 0 "A2" "bhi" 37 "aerobic" 0.0327206624924258
"285" "AXBH_086.27F" "79c11b1bca02b911edf3a4f918e4ee33" 95.385 40 455 16 3 297 748 1 453 0 719 0 "B2" "bhi" 37 "aerobic" 0
"286" "AXBH_087.27F" "f04ede14e4d3c5d56b0532fa456e0857" 100 54 435 0 0 313 747 1 435 0 804 0 "B2" "bhi" 37 "aerobic" 0
"287" "AXBH_089.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 314 748 1 435 0 804 0 "D6" "bhi" 37 "aerobic" 0.764705882352941
"288" "AXBH_090.27F" "3e4b4b323a3580de2b7906aca3fa0c21" 99.54 39 435 2 0 304 738 1 435 0 793 0 "D8" "bhi" 37 "aerobic" 0
"289" "AXBH_091.27F" "313813978723450f85bd1aa0f78aab81" 100 40 435 0 0 312 746 1 435 0 804 0 "D4" "bhi" 37 "aerobic" 0.00175746924428822
"290" "AXBH_092.27F" "5ca4b3e92b7553622b13d1c171286083" 99.77 38 435 1 0 325 759 1 435 0 798 0 "D4" "bhi" 37 "aerobic" 0
"291" "AXBH_093.27F" "1246fffc244c74ee317844af59a95554" 99.771 40 436 1 0 313 748 1 436 0 800 0 "D3" "bhi" 37 "aerobic" 0
"292" "AXBH_094.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 39 435 0 0 324 758 1 435 0 804 0 "D3" "bhi" 37 "aerobic" 0.0725490196078431
"293" "AXBP_001.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 39 435 0 0 322 756 1 435 0 804 0 "D1" "bairdparker" 37 "aerobic" 0
"294" "AXBP_002.27F" "4e170e518872b0d06f9d8370cc1a069c" 99.771 43 436 1 0 311 746 1 436 0 800 0 "D1" "bairdparker" 37 "aerobic" 0
"295" "AXBP_003.27F" "4e170e518872b0d06f9d8370cc1a069c" 99.771 38 436 1 0 310 745 1 436 0 800 0 "D1" "bairdparker" 37 "aerobic" 0
"296" "AXBP_004.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 40 435 0 0 323 757 1 435 0 804 0 "D2" "bairdparker" 37 "aerobic" 0
"297" "AXBP_005.27F" "7f86585f457f9011142aced133fd0bb4" 100 38 436 0 0 321 756 1 436 0 806 0 "D2" "bairdparker" 37 "aerobic" 0
"298" "AXBP_006.27F" "83918a255a9e44e2ae8d9961bfbeb58a" 100 39 435 0 0 311 745 1 435 0 804 0 "D4" "bairdparker" 37 "aerobic" 0.0123022847100176
"299" "AXBP_007.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 39 435 0 0 321 755 1 435 0 804 0 "D4" "bairdparker" 37 "aerobic" 0.00527240773286467
"300" "AXBP_008.27F" "83918a255a9e44e2ae8d9961bfbeb58a" 100 37 435 0 0 313 747 1 435 0 804 0 "D4" "bairdparker" 37 "aerobic" 0.0123022847100176
"301" "AXBP_009.27F" "ec4c96450c8cc16054c510a78cb83ec7" 100 40 435 0 0 312 746 1 435 0 804 0 "D5" "bairdparker" 37 "aerobic" 0.947368421052632
"302" "AXBP_010.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 39 435 0 0 324 758 1 435 0 804 0 "D6" "bairdparker" 37 "aerobic" 0
"303" "AXBP_011.27F" "6cdaf3e49f02c00139ace67d70cd54df" 100 37 436 0 0 319 754 1 436 0 806 0 "D8" "bairdparker" 37 "aerobic" 0
"304" "AXBP_012.27F" "1e09d161e137e30cc927a1d66bb7c8c7" 100 37 436 0 0 300 735 1 436 0 806 0 "D8" "bairdparker" 37 "aerobic" 0
"305" "AXBP_013.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 42 435 0 0 322 756 1 435 0 804 0 "D8" "bairdparker" 37 "aerobic" 0
"306" "AXBP_014.27F" "4e170e518872b0d06f9d8370cc1a069c" 99.771 39 436 1 0 309 744 1 436 0 800 0 "C2" "bairdparker" 37 "aerobic" NA
"307" "AXBP_015.27F" "f04ede14e4d3c5d56b0532fa456e0857" 99.54 45 435 2 0 307 741 1 435 0 793 0 "C5" "bairdparker" 37 "aerobic" 0
"308" "AXBP_016.27F" "f04ede14e4d3c5d56b0532fa456e0857" 100 38 435 0 0 302 736 1 435 0 804 0 "C5" "bairdparker" 37 "aerobic" 0
"309" "AXBP_017.27F" "a3750812d0075ad564da5386c9d753e9" 100 39 436 0 0 313 748 1 436 0 806 0 "C5" "bairdparker" 37 "aerobic" 0
"310" "AXBP_018.27F" "a3750812d0075ad564da5386c9d753e9" 100 39 436 0 0 305 740 1 436 0 806 0 "C5" "bairdparker" 37 "aerobic" 0
"311" "AXBP_019.27F" "a3750812d0075ad564da5386c9d753e9" 100 39 436 0 0 305 740 1 436 0 806 0 "C5" "bairdparker" 37 "aerobic" 0
"312" "AXBP_020.27F" "a3750812d0075ad564da5386c9d753e9" 100 39 436 0 0 303 738 1 436 0 806 0 "C5" "bairdparker" 37 "aerobic" 0
"313" "AXBP_022.27F" "1246fffc244c74ee317844af59a95554" 100 39 436 0 0 310 745 1 436 0 806 0 "C6" "bairdparker" 37 "aerobic" 0
"314" "AXBP_023.27F" "1246fffc244c74ee317844af59a95554" 100 40 436 0 0 313 748 1 436 0 806 0 "C6" "bairdparker" 37 "aerobic" 0
"315" "AXBP_024.27F" "a3750812d0075ad564da5386c9d753e9" 100 37 436 0 0 310 745 1 436 0 806 0 "C8" "bairdparker" 37 "aerobic" 0
"316" "AXBP_025.27F" "4e170e518872b0d06f9d8370cc1a069c" 99.771 37 436 1 0 314 749 1 436 0 800 0 "B2" "bairdparker" 37 "aerobic" 0
"317" "AXBP_026.27F" "7a824f98caa72189c2b78847f3fa8914" 99.77 39 435 1 0 312 746 1 435 0 798 0 "B5" "bairdparker" 37 "aerobic" 0
"318" "AXBP_027.27F" "1246fffc244c74ee317844af59a95554" 100 40 436 0 0 305 740 1 436 0 806 0 "B5" "bairdparker" 37 "aerobic" 0
"319" "AXBP_028.27F" "296129f05220e5cd17c9199c0beb95fe" 96.386 37 415 15 0 300 714 1 415 0 684 0 "B7" "bairdparker" 37 "aerobic" NA
"320" "AXBP_029.27F" "dec18fb177e0b0d0aaf24e416374e8bf" 100 39 435 0 0 324 758 1 435 0 804 0 "A1" "bairdparker" 37 "aerobic" 0
"321" "AXBP_030.27F" "83918a255a9e44e2ae8d9961bfbeb58a" 100 38 435 0 0 309 743 1 435 0 804 0 "A1" "bairdparker" 37 "aerobic" 0.0339599757428745
"322" "AXBP_032.27F" "83918a255a9e44e2ae8d9961bfbeb58a" 100 39 435 0 0 314 748 1 435 0 804 0 "A1" "bairdparker" 37 "aerobic" 0.0339599757428745
